기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
2021,유럽,연도대륙,상용,4540.0,4610.0,-1.5
2021,유럽,연도대륙,공용,930.0,838.0,11.0
2021,유럽,연도대륙,유학연수,10443.0,8126.0,28.5
2021,유럽,연도대륙,기타,103399.0,100374.0,3.0
2021,유럽,연도대륙,전체,147330.0,214911.0,-31.4
2021,유럽,러시아,관광,3550.0,39702.0,-91.1
2021,유럽,러시아,상용,836.0,576.0,45.1
2021,유럽,러시아,공용,149.0,90.0,65.6
2021,유럽,러시아,유학연수,1457.0,979.0,48.8
2021,유럽,러시아,기타,26905.0,31739.0,-15.2
2021,유럽,러시아,전체,32897.0,73086.0,-55.0
2021,유럽,영국,관광,4213.0,13368.0,-68.5
2021,유럽,영국,상용,218.0,432.0,-49.5
2021,유럽,영국,공용,129.0,79.0,63.3
2021,유럽,영국,유학연수,214.0,361.0,-40.7
2021,유럽,영국,기타,4200.0,6179.0,-32.0
2021,유럽,영국,전체,8974.0,20419.0,-56.1
2021,유럽,독일,관광,3182.0,9205.0,-65.4
2021,유럽,독일,상용,910.0,838.0,8.6
2021,유럽,독일,공용,116.0,117.0,-0.9
2021,유럽,독일,유학연수,1985.0,1302.0,52.5
2021,유럽,독일,기타,13845.0,12666.0,9.3
2021,유럽,독일,전체,20038.0,24128.0,-17.0
2021,유럽,프랑스,관광,2403.0,8183.0,-70.6
2021,유럽,프랑스,상용,673.0,878.0,-23.3
2021,유럽,프랑스,공용,166.0,163.0,1.8
2021,유럽,프랑스,유학연수,2336.0,2378.0,-1.8
2021,유럽,프랑스,기타,10122.0,7769.0,30.3
2021,유럽,프랑스,전체,15700.0,19371.0,-19.0
2021,유럽,이탈리아,관광,987.0,3205.0,-69.2
2021,유럽,이탈리아,상용,382.0,351.0,8.8
2021,유럽,이탈리아,공용,50.0,60.0,-16.7
2021,유럽,이탈리아,유학연수,446.0,256.0,74.2
2021,유럽,이탈리아,기타,2226.0,2583.0,-13.8
2021,유럽,이탈리아,전체,4091.0,6455.0,-36.6
2021,유럽,네덜란드,관광,912.0,2919.0,-68.8
2021,유럽,네덜란드,상용,134.0,124.0,8.1
2021,유럽,네덜란드,공용,33.0,19.0,73.7
2021,유럽,네덜란드,유학연수,352.0,301.0,16.9
2021,유럽,네덜란드,기타,12003.0,9158.0,31.1
2021,유럽,네덜란드,전체,13434.0,12521.0,7.3
2021,유럽,우크라이나,관광,3570.0,3303.0,8.1
2021,유럽,우크라이나,상용,123.0,236.0,-47.9
2021,유럽,우크라이나,공용,26.0,25.0,4.0
2021,유럽,우크라이나,유학연수,161.0,142.0,13.4
2021,유럽,우크라이나,기타,10326.0,7862.0,31.3
2021,유럽,우크라이나,전체,14206.0,11568.0,22.8
2021,유럽,스페인,관광,719.0,2051.0,-64.9
2021,유럽,스페인,상용,124.0,105.0,18.1
2021,유럽,스페인,공용,30.0,52.0,-42.3
2021,유럽,스페인,유학연수,768.0,346.0,122.0
2021,유럽,스페인,기타,1078.0,1095.0,-1.6
2021,유럽,스페인,전체,2719.0,3649.0,-25.5
2021,유럽,루마니아,관광,1133.0,1212.0,-6.5
2021,유럽,루마니아,상용,58.0,47.0,23.4
2021,유럽,루마니아,공용,12.0,12.0,0.0
2021,유럽,루마니아,유학연수,61.0,49.0,24.5
2021,유럽,루마니아,기타,2031.0,1880.0,8.0
2021,유럽,루마니아,전체,3295.0,3200.0,3.0
2021,유럽,노르웨이,관광,306.0,905.0,-66.2
2021,유럽,노르웨이,상용,68.0,69.0,-1.4
2021,유럽,노르웨이,공용,9.0,8.0,12.5
2021,유럽,노르웨이,유학연수,156.0,129.0,20.9
2021,유럽,노르웨이,기타,382.0,396.0,-3.5
2021,유럽,노르웨이,전체,921.0,1507.0,-38.9
2021,유럽,스웨덴,관광,495.0,1369.0,-63.8
2021,유럽,스웨덴,상용,156.0,125.0,24.8
2021,유럽,스웨덴,공용,37.0,24.0,54.2
2021,유럽,스웨덴,유학연수,328.0,222.0,47.7
2021,유럽,스웨덴,기타,509.0,448.0,13.6
2021,유럽,스웨덴,전체,1525.0,2188.0,-30.3
2021,유럽,폴란드,관광,731.0,1758.0,-58.4
2021,유럽,폴란드,상용,107.0,94.0,13.8
2021,유럽,폴란드,공용,9.0,8.0,12.5
2021,유럽,폴란드,유학연수,218.0,142.0,53.5
2021,유럽,폴란드,기타,3049.0,3561.0,-14.4
2021,유럽,폴란드,전체,4114.0,5563.0,-26.0
2021,유럽,스위스,관광,476.0,1170.0,-59.3
2021,유럽,스위스,상용,84.0,67.0,25.4
2021,유럽,스위스,공용,9.0,9.0,0.0
2021,유럽,스위스,유학연수,251.0,194.0,29.4
2021,유럽,스위스,기타,676.0,444.0,52.3
2021,유럽,스위스,전체,1496.0,1884.0,-20.6
2021,유럽,포르투갈,관광,114.0,856.0,-86.7
2021,유럽,포르투갈,상용,38.0,29.0,31.0
2021,유럽,포르투갈,공용,5.0,0.0,0.0
2021,유럽,포르투갈,유학연수,85.0,60.0,41.7
2021,유럽,포르투갈,기타,1158.0,911.0,27.1
2021,유럽,포르투갈,전체,1400.0,1856.0,-24.6
2021,유럽,오스트리아,관광,390.0,1004.0,-61.2
2021,유럽,오스트리아,상용,31.0,42.0,-26.2
2021,유럽,오스트리아,공용,2.0,6.0,-66.7
2021,유럽,오스트리아,유학연수,123.0,99.0,24.2
2021,유럽,오스트리아,기타,1374.0,1246.0,10.3
2021,유럽,오스트리아,전체,1920.0,2397.0,-19.9
2021,유럽,핀란드,관광,221.0,877.0,-74.8
2021,유럽,핀란드,상용,51.0,57.0,-10.5
2021,유럽,핀란드,공용,18.0,14.0,28.6
2021,유럽,핀란드,유학연수,244.0,215.0,13.5
2021,유럽,핀란드,기타,2327.0,1870.0,24.4
2021,유럽,핀란드,전체,2861.0,3033.0,-5.7
2021,유럽,벨기에,관광,436.0,938.0,-53.5
2021,유럽,벨기에,상용,120.0,85.0,41.2
2021,유럽,벨기에,공용,12.0,14.0,-14.3
2021,유럽,벨기에,유학연수,275.0,147.0,87.1
2021,유럽,벨기에,기타,1305.0,1313.0,-0.6
2021,유럽,벨기에,전체,2148.0,2497.0,-14.0
2021,유럽,크로아티아,관광,602.0,1009.0,-40.3
2021,유럽,크로아티아,상용,34.0,28.0,21.4
2021,유럽,크로아티아,공용,3.0,3.0,0.0
2021,유럽,크로아티아,유학연수,12.0,16.0,-25.0
2021,유럽,크로아티아,기타,943.0,991.0,-4.8
2021,유럽,크로아티아,전체,1594.0,2047.0,-22.1
2021,유럽,그리스,관광,1482.0,1636.0,-9.4
2021,유럽,그리스,상용,147.0,154.0,-4.5
2021,유럽,그리스,공용,9.0,13.0,-30.8
2021,유럽,그리스,유학연수,17.0,16.0,6.2
2021,유럽,그리스,기타,1662.0,1219.0,36.3
2021,유럽,그리스,전체,3317.0,3038.0,9.2
2021,유럽,불가리아,관광,236.0,419.0,-43.7
2021,유럽,불가리아,상용,9.0,5.0,80.0
2021,유럽,불가리아,공용,8.0,5.0,60.0
2021,유럽,불가리아,유학연수,52.0,42.0,23.8
2021,유럽,불가리아,기타,1528.0,1180.0,29.5
2021,유럽,불가리아,전체,1833.0,1651.0,11.0
2021,유럽,덴마크,관광,366.0,1157.0,-68.4
2021,유럽,덴마크,상용,76.0,65.0,16.9
2021,유럽,덴마크,공용,8.0,33.0,-75.8
2021,유럽,덴마크,유학연수,211.0,148.0,42.6
2021,유럽,덴마크,기타,735.0,656.0,12.0
2021,유럽,덴마크,전체,1396.0,2059.0,-32.2
2021,유럽,아일랜드,관광,307.0,881.0,-65.2
2021,유럽,아일랜드,상용,23.0,29.0,-20.7
2021,유럽,아일랜드,공용,5.0,6.0,-16.7
2021,유럽,아일랜드,유학연수,45.0,40.0,12.5
2021,유럽,아일랜드,기타,495.0,675.0,-26.7
2021,유럽,아일랜드,전체,875.0,1631.0,-46.4
2021,유럽,기타,관광,1187.0,3836.0,-69.1
2021,유럽,기타,상용,138.0,174.0,-20.7
2021,유럽,기타,공용,85.0,78.0,9.0
2021,유럽,기타,유학연수,646.0,542.0,19.2
2021,유럽,기타,기타,4520.0,4533.0,-0.3
2021,유럽,기타,전체,6576.0,9163.0,-28.2
2021,오세아니아,연도대륙,관광,1174.0,22975.0,-94.9
2021,오세아니아,연도대륙,상용,255.0,278.0,-8.3
2021,오세아니아,연도대륙,공용,101.0,121.0,-16.5
2021,오세아니아,연도대륙,유학연수,82.0,171.0,-52.0
2021,오세아니아,연도대륙,기타,3962.0,6909.0,-42.7
2021,오세아니아,연도대륙,전체,5574.0,30454.0,-81.7
2021,오세아니아,호주,관광,904.0,18670.0,-95.2
2021,오세아니아,호주,상용,205.0,230.0,-10.9
2021,오세아니아,호주,공용,72.0,68.0,5.9
2021,오세아니아,호주,유학연수,59.0,138.0,-57.2
2021,오세아니아,호주,기타,2263.0,4066.0,-44.3
2021,오세아니아,호주,전체,3503.0,23172.0,-84.9
2021,오세아니아,뉴질랜드,관광,201.0,4089.0,-95.1
2021,오세아니아,뉴질랜드,상용,50.0,44.0,13.6
2021,오세아니아,뉴질랜드,공용,15.0,37.0,-59.5
2021,오세아니아,뉴질랜드,유학연수,7.0,23.0,-69.6
2021,오세아니아,뉴질랜드,기타,1387.0,2405.0,-42.3
2021,오세아니아,뉴질랜드,전체,1660.0,6598.0,-74.8
2021,오세아니아,기타,관광,69.0,216.0,-68.1
2021,오세아니아,기타,상용,0.0,4.0,-100.0
2021,오세아니아,기타,공용,14.0,16.0,-12.5
2021,오세아니아,기타,유학연수,16.0,10.0,60.0
2021,오세아니아,기타,기타,312.0,438.0,-28.8
2021,오세아니아,기타,전체,411.0,684.0,-39.9
2021,아프리카,연도대륙,관광,711.0,3259.0,-78.2
2021,아프리카,연도대륙,상용,1392.0,1501.0,-7.3
2021,아프리카,연도대륙,공용,354.0,221.0,60.2
2021,아프리카,연도대륙,유학연수,1603.0,1286.0,24.7
2021,아프리카,연도대륙,기타,8027.0,8107.0,-1.0
2021,아프리카,연도대륙,전체,12087.0,14374.0,-15.9
2021,아프리카,남아프리카공화국,관광,64.0,900.0,-92.9
2021,아프리카,남아프리카공화국,상용,19.0,26.0,-26.9
2021,아프리카,남아프리카공화국,공용,9.0,14.0,-35.7
2021,아프리카,남아프리카공화국,유학연수,5.0,16.0,-68.8
2021,아프리카,남아프리카공화국,기타,1098.0,2187.0,-49.8
2021,아프리카,남아프리카공화국,전체,1195.0,3143.0,-62.0
2021,아프리카,기타,관광,647.0,2359.0,-72.6
2021,아프리카,기타,상용,1373.0,1475.0,-6.9
2021,아프리카,기타,공용,345.0,207.0,66.7
2021,아프리카,기타,유학연수,1598.0,1270.0,25.8
2021,아프리카,기타,기타,6929.0,5920.0,17.0
2021,아프리카,기타,전체,10892.0,11231.0,-3.0
2021,기타,연도대륙,관광,36.0,91.0,-60.4
2021,기타,연도대륙,상용,1.0,2.0,-50.0
2021,기타,연도대륙,공용,0.0,0.0,0.0
2021,기타,연도대륙,유학연수,3.0,3.0,0.0
2021,기타,연도대륙,기타,17.0,45.0,-62.2
2021,기타,연도대륙,전체,57.0,141.0,-59.6
2021,기타,기타,관광,36.0,91.0,-60.4
2021,기타,기타,상용,1.0,2.0,-50.0
2021,기타,기타,공용,0.0,0.0,0.0
2021,기타,기타,유학연수,3.0,3.0,0.0
2021,기타,기타,기타,17.0,45.0,-62.2
2021,기타,기타,전체,57.0,141.0,-59.6
2021,교포,연도대륙,관광,0.0,0.0,0.0
2021,교포,연도대륙,상용,0.0,0.0,0.0
2021,교포,연도대륙,공용,0.0,0.0,0.0
2021,교포,연도대륙,유학연수,0.0,0.0,0.0
2021,교포,연도대륙,기타,13292.0,26391.0,-49.6
2021,교포,연도대륙,전체,13292.0,26391.0,-49.6
2021,교포,교포,관광,0.0,0.0,0.0
2021,교포,교포,상용,0.0,0.0,0.0
2021,교포,교포,공용,0.0,0.0,0.0
2021,교포,교포,유학연수,0.0,0.0,0.0
2021,교포,교포,기타,13292.0,26391.0,-49.6
2021,교포,교포,전체,13292.0,26391.0,-49.6
2022,대륙전체,연도,관광,1998937.0,211846.0,843.6
2022,대륙전체,연도,상용,72170.0,21290.0,239.0
2022,대륙전체,연도,공용,35692.0,18685.0,91.0
2022,대륙전체,연도,유학연수,152195.0,80084.0,90.0
2022,대륙전체,연도,기타,939023.0,635098.0,47.9
2022,대륙전체,연도,전체,3198017.0,967003.0,230.7
2022,아시아,연도대륙,관광,1211810.0,107496.0,1027.3
2022,아시아,연도대륙,상용,59869.0,13792.0,334.1
2022,아시아,연도대륙,공용,11466.0,2315.0,395.3
2022,아시아,연도대륙,유학연수,125706.0,64062.0,96.2
2022,아시아,연도대륙,기타,575256.0,359173.0,60.2
2022,아시아,연도대륙,전체,1984107.0,546838.0,262.8
2022,아시아,중국,관광,66523.0,14824.0,348.8
2022,아시아,중국,상용,8319.0,3594.0,131.5
2022,아시아,중국,공용,264.0,92.0,187.0
2022,아시아,중국,유학연수,47438.0,34718.0,36.6
2022,아시아,중국,기타,104814.0,116987.0,-10.4
2022,아시아,중국,전체,227358.0,170215.0,33.6
2022,아시아,일본,관광,259031.0,1047.0,24640.3
2022,아시아,일본,상용,13811.0,2538.0,444.2
2022,아시아,일본,공용,409.0,100.0,309.0
2022,아시아,일본,유학연수,10295.0,4618.0,122.9
2022,아시아,일본,기타,13321.0,6962.0,91.3
2022,아시아,일본,전체,296867.0,15265.0,1844.8
2022,아시아,대만,관광,64652.0,636.0,10065.4
2022,아시아,대만,상용,2601.0,419.0,520.8
2022,아시아,대만,공용,58.0,22.0,163.6
2022,아시아,대만,유학연수,2173.0,864.0,151.5
2022,아시아,대만,기타,3441.0,2189.0,57.2
2022,아시아,대만,전체,72925.0,4130.0,1665.7
2022,아시아,홍콩,관광,58316.0,163.0,35676.7
2022,아시아,홍콩,상용,733.0,211.0,247.4
2022,아시아,홍콩,공용,16.0,7.0,128.6
2022,아시아,홍콩,유학연수,1163.0,514.0,126.3
2022,아시아,홍콩,기타,967.0,363.0,166.4
2022,아시아,홍콩,전체,61195.0,1258.0,4764.5
2022,아시아,마카오,관광,350.0,5.0,6900.0
2022,아시아,마카오,상용,14.0,5.0,180.0
2022,아시아,마카오,공용,0.0,0.0,0.0
2022,아시아,마카오,유학연수,37.0,22.0,68.2
2022,아시아,마카오,기타,39.0,4.0,875.0
2022,아시아,마카오,전체,440.0,36.0,1122.2
2022,아시아,필리핀,관광,95685.0,32954.0,190.4
2022,아시아,필리핀,상용,1734.0,103.0,1583.5
2022,아시아,필리핀,공용,1160.0,317.0,265.9
2022,아시아,필리핀,유학연수,698.0,173.0,303.5
2022,아시아,필리핀,기타,100568.0,82686.0,21.6
2022,아시아,필리핀,전체,199845.0,116233.0,71.9
2022,아시아,인도네시아,관광,57088.0,15804.0,261.2
2022,아시아,인도네시아,상용,547.0,64.0,754.7
2022,아시아,인도네시아,공용,1525.0,172.0,786.6
2022,아시아,인도네시아,유학연수,2936.0,1122.0,161.7
2022,아시아,인도네시아,기타,44654.0,29401.0,51.9
2022,아시아,인도네시아,전체,106750.0,46563.0,129.3
2022,아시아,태국,관광,154744.0,1430.0,10721.3
2022,아시아,태국,상용,648.0,98.0,561.2
2022,아시아,태국,공용,674.0,95.0,609.5
2022,아시아,태국,유학연수,1503.0,588.0,155.6
2022,아시아,태국,기타,21690.0,6108.0,255.1
2022,아시아,태국,전체,179259.0,8319.0,2054.8
2022,아시아,베트남,관광,84866.0,4032.0,2004.8
2022,아시아,베트남,상용,5291.0,97.0,5354.6
2022,아시아,베트남,공용,1631.0,114.0,1330.7
2022,아시아,베트남,유학연수,31197.0,9955.0,213.4
2022,아시아,베트남,기타,62076.0,8748.0,609.6
2022,아시아,베트남,전체,185061.0,22946.0,706.5
2022,아시아,인도,관광,24822.0,9243.0,168.5
2022,아시아,인도,상용,11896.0,1200.0,891.3
2022,아시아,인도,공용,319.0,64.0,398.4
2022,아시아,인도,유학연수,1518.0,603.0,151.7
2022,아시아,인도,기타,26274.0,20228.0,29.9
2022,아시아,인도,전체,64829.0,31338.0,106.9
2022,아시아,말레이시아,관광,59324.0,698.0,8399.1
2022,아시아,말레이시아,상용,615.0,224.0,174.6
2022,아시아,말레이시아,공용,27.0,58.0,-53.4
2022,아시아,말레이시아,유학연수,1561.0,626.0,149.4
2022,아시아,말레이시아,기타,8922.0,2882.0,209.6
2022,아시아,말레이시아,전체,70449.0,4488.0,1469.7
2022,아시아,싱가포르,관광,152975.0,5360.0,2754.0
2022,아시아,싱가포르,상용,3030.0,510.0,494.1
2022,아시아,싱가포르,공용,51.0,35.0,45.7
2022,아시아,싱가포르,유학연수,543.0,116.0,368.1
2022,아시아,싱가포르,기타,8673.0,1504.0,476.7
2022,아시아,싱가포르,전체,165272.0,7525.0,2096.3
2022,아시아,몽골,관광,45971.0,1410.0,3160.4
2022,아시아,몽골,상용,383.0,42.0,811.9
2022,아시아,몽골,공용,1726.0,173.0,897.7
2022,아시아,몽골,유학연수,8445.0,2996.0,181.9
2022,아시아,몽골,기타,6145.0,1148.0,435.3
2022,아시아,몽골,전체,62670.0,5769.0,986.3
2022,아시아,우즈베키스탄,관광,5652.0,214.0,2541.1
2022,아시아,우즈베키스탄,상용,1145.0,538.0,112.8
2022,아시아,우즈베키스탄,공용,96.0,159.0,-39.6
2022,아시아,우즈베키스탄,유학연수,6566.0,2493.0,163.4
2022,아시아,우즈베키스탄,기타,22736.0,10270.0,121.4
2022,아시아,우즈베키스탄,전체,36195.0,13674.0,164.7
2022,아시아,미얀마,관광,16832.0,14648.0,14.9
2022,아시아,미얀마,상용,255.0,12.0,2025.0
2022,아시아,미얀마,공용,133.0,7.0,1800.0
2022,아시아,미얀마,유학연수,1851.0,756.0,144.8
2022,아시아,미얀마,기타,46886.0,41305.0,13.5
2022,아시아,미얀마,전체,65957.0,56728.0,16.3
2022,아시아,GCC,관광,12802.0,797.0,1506.3
2022,아시아,GCC,상용,360.0,380.0,-5.3
2022,아시아,GCC,공용,346.0,292.0,18.5
2022,아시아,GCC,유학연수,478.0,266.0,79.7
2022,아시아,GCC,기타,1890.0,1156.0,63.5
2022,아시아,GCC,전체,15876.0,2891.0,449.2
2022,아시아,카자흐스탄,관광,19020.0,595.0,3096.6
2022,아시아,카자흐스탄,상용,107.0,18.0,494.4
2022,아시아,카자흐스탄,공용,62.0,132.0,-53.0
2022,아시아,카자흐스탄,유학연수,1215.0,808.0,50.4
2022,아시아,카자흐스탄,기타,9869.0,5659.0,74.4
2022,아시아,카자흐스탄,전체,30273.0,7212.0,319.8
2022,아시아,튀르키예,관광,8549.0,495.0,1627.1
2022,아시아,튀르키예,상용,151.0,156.0,-3.2
2022,아시아,튀르키예,공용,54.0,50.0,8.0
2022,아시아,튀르키예,유학연수,650.0,359.0,81.1
2022,아시아,튀르키예,기타,8647.0,4263.0,102.8
2022,아시아,튀르키예,전체,18051.0,5323.0,239.1
2022,아시아,캄보디아,관광,5236.0,574.0,812.2
2022,아시아,캄보디아,상용,101.0,11.0,818.2
2022,아시아,캄보디아,공용,523.0,26.0,1911.5
2022,아시아,캄보디아,유학연수,432.0,189.0,128.6
2022,아시아,캄보디아,기타,18609.0,4614.0,303.3
2022,아시아,캄보디아,전체,24901.0,5414.0,359.9
2022,아시아,스리랑카,관광,1713.0,378.0,353.2
2022,아시아,스리랑카,상용,212.0,12.0,1666.7
2022,아시아,스리랑카,공용,30.0,13.0,130.8
2022,아시아,스리랑카,유학연수,236.0,96.0,145.8
2022,아시아,스리랑카,기타,13246.0,3558.0,272.3
2022,아시아,스리랑카,전체,15437.0,4057.0,280.5
2022,아시아,방글라데시,관광,2028.0,628.0,222.9
2022,아시아,방글라데시,상용,511.0,49.0,942.9
2022,아시아,방글라데시,공용,398.0,24.0,1558.3
2022,아시아,방글라데시,유학연수,1067.0,397.0,168.8
2022,아시아,방글라데시,기타,11270.0,1848.0,509.8
2022,아시아,방글라데시,전체,15274.0,2946.0,418.5
2022,아시아,파키스탄,관광,1459.0,198.0,636.9
2022,아시아,파키스탄,상용,1074.0,337.0,218.7
2022,아시아,파키스탄,공용,114.0,44.0,159.1
2022,아시아,파키스탄,유학연수,1161.0,544.0,113.4
2022,아시아,파키스탄,기타,5703.0,1441.0,295.8
2022,아시아,파키스탄,전체,9511.0,2564.0,270.9
2022,아시아,이스라엘,관광,5571.0,172.0,3139.0
2022,아시아,이스라엘,상용,126.0,193.0,-34.7
2022,아시아,이스라엘,공용,3.0,21.0,-85.7
2022,아시아,이스라엘,유학연수,80.0,38.0,110.5
2022,아시아,이스라엘,기타,486.0,615.0,-21.0
2022,아시아,이스라엘,전체,6266.0,1039.0,503.1
2022,아시아,이란,관광,1292.0,63.0,1950.8
2022,아시아,이란,상용,315.0,11.0,2763.6
2022,아시아,이란,공용,38.0,3.0,1166.7
2022,아시아,이란,유학연수,267.0,193.0,38.3
2022,아시아,이란,기타,497.0,189.0,163.0
2022,아시아,이란,전체,2409.0,459.0,424.8
2022,아시아,기타,관광,7309.0,1128.0,548.0
2022,아시아,기타,상용,5890.0,2970.0,98.3
2022,아시아,기타,공용,1809.0,295.0,513.2
2022,아시아,기타,유학연수,2196.0,1008.0,117.9
2022,아시아,기타,기타,33833.0,5045.0,570.6
2022,아시아,기타,전체,51037.0,10446.0,388.6
2022,아메리카,연도대륙,관광,447424.0,74411.0,501.3
2022,아메리카,연도대륙,상용,2635.0,1310.0,101.1
2022,아메리카,연도대륙,공용,21634.0,14985.0,44.4
2022,아메리카,연도대륙,유학연수,6805.0,3891.0,74.9
2022,아메리카,연도대륙,기타,189274.0,147228.0,28.6
2022,아메리카,연도대륙,전체,667772.0,241825.0,176.1
2022,아메리카,미국,관광,369211.0,70722.0,422.1
2022,아메리카,미국,상용,1898.0,782.0,142.7
2022,아메리카,미국,공용,21110.0,14458.0,46.0
2022,아메리카,미국,유학연수,4354.0,2641.0,64.9
2022,아메리카,미국,기타,147075.0,115422.0,27.4
2022,아메리카,미국,전체,543648.0,204025.0,166.5
2022,아메리카,캐나다,관광,56528.0,2557.0,2110.7
2022,아메리카,캐나다,상용,263.0,265.0,-0.8
2022,아메리카,캐나다,공용,143.0,69.0,107.2
2022,아메리카,캐나다,유학연수,494.0,179.0,176.0
2022,아메리카,캐나다,기타,35636.0,26725.0,33.3
2022,아메리카,캐나다,전체,93064.0,29795.0,212.3
2022,아메리카,브라질,관광,5755.0,67.0,8489.6
2022,아메리카,브라질,상용,228.0,142.0,60.6
2022,아메리카,브라질,공용,81.0,38.0,113.2
2022,아메리카,브라질,유학연수,363.0,187.0,94.1
2022,아메리카,브라질,기타,2182.0,1249.0,74.7
2022,아메리카,브라질,전체,8609.0,1683.0,411.5
2022,아메리카,멕시코,관광,5678.0,636.0,792.8
2022,아메리카,멕시코,상용,40.0,7.0,471.4
2022,아메리카,멕시코,공용,71.0,57.0,24.6
2022,아메리카,멕시코,유학연수,723.0,327.0,121.1
2022,아메리카,멕시코,기타,2164.0,2445.0,-11.5
2022,아메리카,멕시코,전체,8676.0,3472.0,149.9
2022,아메리카,기타,관광,10252.0,429.0,2289.7
2022,아메리카,기타,상용,206.0,114.0,80.7
2022,아메리카,기타,공용,229.0,363.0,-36.9
2022,아메리카,기타,유학연수,871.0,557.0,56.4
2022,아메리카,기타,기타,2217.0,1387.0,59.8
2022,아메리카,기타,전체,13775.0,2850.0,383.3
2022,유럽,연도대륙,관광,260754.0,28018.0,830.7
2022,유럽,연도대륙,상용,5417.0,4540.0,19.3
2022,유럽,연도대륙,공용,1422.0,930.0,52.9
2022,유럽,연도대륙,유학연수,17123.0,10443.0,64.0
2022,유럽,연도대륙,기타,121371.0,103399.0,17.4
2022,유럽,연도대륙,전체,406087.0,147330.0,175.6
2022,유럽,러시아,관광,26644.0,3550.0,650.5
2022,유럽,러시아,상용,747.0,836.0,-10.6
2022,유럽,러시아,공용,96.0,149.0,-35.6
2022,유럽,러시아,유학연수,1739.0,1457.0,19.4
2022,유럽,러시아,기타,30793.0,26905.0,14.5
2022,유럽,러시아,전체,60019.0,32897.0,82.4
2022,유럽,영국,관광,35753.0,4213.0,748.6
2022,유럽,영국,상용,593.0,218.0,172.0
2022,유럽,영국,공용,218.0,129.0,69.0
2022,유럽,영국,유학연수,519.0,214.0,142.5
2022,유럽,영국,기타,7723.0,4200.0,83.9
2022,유럽,영국,전체,44806.0,8974.0,399.3
2022,유럽,독일,관광,42539.0,3182.0,1236.9
2022,유럽,독일,상용,1100.0,910.0,20.9
2022,유럽,독일,공용,186.0,116.0,60.3
2022,유럽,독일,유학연수,3189.0,1985.0,60.7
2022,유럽,독일,기타,18093.0,13845.0,30.7
2022,유럽,독일,전체,65107.0,20038.0,224.9
2022,유럽,프랑스,관광,43561.0,2403.0,1712.8
2022,유럽,프랑스,상용,1027.0,673.0,52.6
2022,유럽,프랑스,공용,258.0,166.0,55.4
2022,유럽,프랑스,유학연수,4560.0,2336.0,95.2
2022,유럽,프랑스,기타,13213.0,10122.0,30.5
2022,유럽,프랑스,전체,62619.0,15700.0,298.8
2022,유럽,이탈리아,관광,14067.0,987.0,1325.2
2022,유럽,이탈리아,상용,317.0,382.0,-17.0
2022,유럽,이탈리아,공용,50.0,50.0,0.0
2022,유럽,이탈리아,유학연수,756.0,446.0,69.5
2022,유럽,이탈리아,기타,2948.0,2226.0,32.4
2022,유럽,이탈리아,전체,18138.0,4091.0,343.4
2022,유럽,네덜란드,관광,13457.0,912.0,1375.5
2022,유럽,네덜란드,상용,120.0,134.0,-10.4
2022,유럽,네덜란드,공용,67.0,33.0,103.0
2022,유럽,네덜란드,유학연수,1065.0,352.0,202.6
2022,유럽,네덜란드,기타,10942.0,12003.0,-8.8
2022,유럽,네덜란드,전체,25651.0,13434.0,90.9
2022,유럽,우크라이나,관광,4924.0,3570.0,37.9
2022,유럽,우크라이나,상용,185.0,123.0,50.4
2022,유럽,우크라이나,공용,15.0,26.0,-42.3
2022,유럽,우크라이나,유학연수,160.0,161.0,-0.6
2022,유럽,우크라이나,기타,8021.0,10326.0,-22.3
2022,유럽,우크라이나,전체,13305.0,14206.0,-6.3
2022,유럽,스페인,관광,11269.0,719.0,1467.3
2022,유럽,스페인,상용,96.0,124.0,-22.6
2022,유럽,스페인,공용,65.0,30.0,116.7
2022,유럽,스페인,유학연수,1055.0,768.0,37.4
2022,유럽,스페인,기타,1882.0,1078.0,74.6
2022,유럽,스페인,전체,14367.0,2719.0,428.4
2022,유럽,루마니아,관광,3677.0,1133.0,224.5
2022,유럽,루마니아,상용,74.0,58.0,27.6
2022,유럽,루마니아,공용,41.0,12.0,241.7
2022,유럽,루마니아,유학연수,80.0,61.0,31.1
2022,유럽,루마니아,기타,2000.0,2031.0,-1.5
2022,유럽,루마니아,전체,5872.0,3295.0,78.2
2022,유럽,노르웨이,관광,3730.0,306.0,1119.0
2022,유럽,노르웨이,상용,121.0,68.0,77.9
2022,유럽,노르웨이,공용,20.0,9.0,122.2
2022,유럽,노르웨이,유학연수,254.0,156.0,62.8
2022,유럽,노르웨이,기타,449.0,382.0,17.5
2022,유럽,노르웨이,전체,4574.0,921.0,396.6
2022,유럽,스웨덴,관광,6108.0,495.0,1133.9
2022,유럽,스웨덴,상용,128.0,156.0,-17.9
2022,유럽,스웨덴,공용,58.0,37.0,56.8
2022,유럽,스웨덴,유학연수,479.0,328.0,46.0
2022,유럽,스웨덴,기타,682.0,509.0,34.0
2022,유럽,스웨덴,전체,7455.0,1525.0,388.9
2022,유럽,폴란드,관광,7001.0,731.0,857.7
2022,유럽,폴란드,상용,117.0,107.0,9.3
2022,유럽,폴란드,공용,19.0,9.0,111.1
2022,유럽,폴란드,유학연수,307.0,218.0,40.8
2022,유럽,폴란드,기타,4288.0,3049.0,40.6
